#	Title	A Kiss To Build A Dream On
#	Title	Harry Ruby , Oscar Hammerstein II, Bert Kalmar - A Kiss To Build A Dream On.xml
1	0	0.5	0	5
2	0.5	1.5	7	4
3	1.5	2	9	4
4	2	2.75	11	4
5	2.75	3	0	5
6	3	3.75	11	4
7	3.75	4	9	4
8	4	4.5	0	5
9	4.5	5.5	7	4
10	5.5	6	9	4
11	6	6.75	11	4
12	6.75	7	0	5
13	7	7.75	11	4
14	7.75	8	9	4
15	8	8.5	7	4
16	8.5	9.5	2	4
17	9.5	10	4	4
18	10	10.75	5	4
19	10.75	11	7	4
20	11	11.75	5	4
21	11.75	12	4	4
22	12	16	7	4
23	16	16.5	7	4
24	16.5	17.5	2	4
25	17.5	18	4	4
26	18	18.75	5	4
27	18.75	19	7	4
28	19	19.75	5	4
29	19.75	20	4	4
30	20	21.5	7	4
31	21.5	22	2	4
32	22	22.75	5	4
33	22.75	23	4	4
34	23	23.75	7	4
35	23.75	24	4	4
36	24	24.5	2	4
37	24.5	25	0	4
38	25	28	0	4
39	28	32	0	4
40	32	32.5	0	5
41	32.5	33.5	7	4
42	33.5	34	9	4
43	34	34.75	11	4
44	34.75	35	0	5
45	35	35.75	11	4
46	35.75	36	9	4
47	36	36.5	0	5
48	36.5	37.5	7	4
49	37.5	38	9	4
50	38	38.75	11	4
51	38.75	39	0	5
52	39	39.75	11	4
53	39.75	40	9	4
54	40	40.5	7	4
55	40.5	41.5	2	4
56	41.5	42	4	4
57	42	42.75	5	4
58	42.75	43	7	4
59	43	43.75	5	4
60	43.75	44	4	4
61	44	48	7	4
62	48	48.5	7	4
63	48.5	49.5	2	4
64	49.5	50	4	4
65	50	50.75	5	4
66	50.75	51	7	4
67	51	51.75	5	4
68	51.75	52	4	4
69	52	53.5	7	4
70	53.5	54	2	4
71	54	54.75	5	4
72	54.75	55	4	4
73	55	55.75	7	4
74	55.75	56	4	4
75	56	57	2	4
76	57	60	0	4
77	61	62	0	4
78	62	63	4	4
79	63	64	7	4
80	64	66	0	5
81	66	66.5	0	5
82	66.5	67	1	5
83	67	68	2	5
84	68	69	10	4
85	69	72	10	4
86	72	74	8	4
87	74	74.5	8	4
88	74.5	75	8	4
89	75	76	10	4
90	76	80	7	4
91	80	82	5	4
92	82	82.5	5	4
93	82.5	83	5	4
94	83	84	7	4
95	84	85	3	4
96	85	88	3	4
97	88	88.5	2	4
98	88.5	89.5	2	4
99	89.5	90	2	4
100	90	91	3	4
101	91	92	3	4
102	92	96	7	4
103	96	96.5	0	5
104	96.5	97.5	7	4
105	97.5	98	9	4
106	98	98.75	11	4
107	98.75	99	0	5
108	99	99.75	11	4
109	99.75	100	9	4
110	100	100.5	0	5
111	100.5	101.5	7	4
112	101.5	102	9	4
113	102	102.75	11	4
114	102.75	103	0	5
115	103	103.75	11	4
116	103.75	104	9	4
117	104	104.5	7	4
118	104.5	105.5	2	4
119	105.5	106	4	4
120	106	106.75	5	4
121	106.75	107	7	4
122	107	107.75	5	4
123	107.75	108	4	4
124	108	112	7	4
125	112	112.5	7	4
126	112.5	113.5	2	4
127	113.5	114	4	4
128	114	114.75	5	4
129	114.75	115	7	4
130	115	115.75	5	4
131	115.75	116	4	4
132	116	117.5	7	4
133	117.5	118	2	4
134	118	118.75	5	4
135	118.75	119	4	4
136	119	119.75	7	4
137	119.75	120	4	4
138	120	121	2	4
139	121	124	0	4
140	124	128	0	4
