1	0	1	what
2	0	1	is
3	1	1	a
4	2	1	mer
5	2	1	i
6	3	1	ca
8	0	1	to
9	0	1	me
10	0	1	a
11	0	1	name
12	0	1	a
13	0	1	map
14	0	1	or
15	0	1	a
16	0	1	flag
17	0	1	i
18	0	1	see
19	0	1	a
20	1	1	cer
21	3	1	tain
22	0	1	word
23	1	1	de
24	2	1	moc
25	2	1	ra
26	3	1	cy
34	0	1	what
35	0	1	is
36	1	1	a
37	2	1	mer
38	2	1	i
39	3	1	ca
41	0	1	to
42	0	1	me
43	0	1	the
44	0	1	house
45	0	1	i
46	0	1	live
47	0	1	in
48	0	1	a
49	0	1	plot
50	0	1	of
51	0	1	earth
52	0	1	the
53	0	1	street
54	0	1	the
55	1	1	gro
56	3	1	cer
57	0	1	and
58	0	1	the
59	1	1	but
60	3	1	cher
61	0	1	and
62	0	1	all
63	0	1	the
64	1	1	peo
65	3	1	ple
66	0	1	that
67	0	1	i
68	0	1	meet
69	0	1	the
70	1	1	chil
71	3	1	dren
72	0	1	in
73	0	1	the
74	1	1	play
75	3	1	ground
76	0	1	the
77	1	1	fac
78	3	1	es
79	0	1	that
80	0	1	i
81	0	1	see
82	0	1	all
83	1	1	rac
84	3	1	es
85	0	1	and
86	1	1	re
87	2	1	li
88	3	1	gions
89	0	1	thats
90	1	1	a
91	2	1	mer
92	2	1	i
93	3	1	ca
94	0	1	to
95	0	1	me
96	0	1	the
97	0	1	place
98	0	1	i
99	0	1	work
100	0	1	in
101	0	1	the
102	1	1	work
103	3	1	er
104	0	1	by
105	0	1	my
106	0	1	side
107	0	1	the
108	1	1	lit
109	3	1	tle
110	0	1	town
111	0	1	or
112	1	1	cit
113	3	1	y
115	0	1	where
116	0	1	my
117	1	1	peo
118	3	1	ple
119	0	1	lived
121	0	1	and
122	0	1	died
123	0	1	the
124	1	1	how
125	3	1	dy
126	0	1	and
127	0	1	the
128	1	1	hand
129	3	1	shake
130	0	1	the
131	0	1	air
132	0	1	of
133	1	1	feel
134	3	1	ing
135	0	1	free
137	0	1	and
138	0	1	the
139	0	1	right
140	0	1	to
141	0	1	speak
142	0	1	your
143	0	1	mind
144	0	1	out
145	0	1	thats
146	1	1	a
147	2	1	mer
148	2	1	i
149	3	1	ca
151	0	1	to
152	0	1	me
153	0	1	the
154	0	1	things
155	0	1	i
156	0	1	see
157	1	1	a
158	3	1	bout
159	0	1	me
160	0	1	the
161	0	1	big
162	0	1	things
163	0	1	and
164	0	1	the
165	0	1	small
166	0	1	that
167	1	1	lit
168	3	1	tle
169	1	1	cor
170	3	1	ner
171	1	1	news
172	3	1	stand
173	0	1	or
174	0	1	the
175	0	1	house
176	0	1	a
177	0	1	mile
179	0	1	tall
180	0	1	the
181	1	1	wed
182	3	1	ding
183	0	1	and
184	0	1	the
185	1	1	church
186	3	1	yard
187	0	1	the
188	1	1	laugh
189	3	1	ter
190	0	1	and
191	0	1	the
192	0	1	tears
194	0	1	the
195	0	1	dream
196	0	1	thats
197	0	1	been
198	1	1	a
199	2	1	grow
200	3	1	ing
201	0	1	for
202	0	1	more
203	0	1	than
204	0	1	two
205	1	1	hun
206	3	1	dred
207	0	1	years
208	0	1	the
209	0	1	town
210	0	1	i
211	0	1	live
212	0	1	in
213	0	1	the
214	0	1	street
215	0	1	the
216	0	1	house
217	0	1	the
218	0	1	room
219	0	1	the
220	1	1	pave
221	3	1	ment
222	0	1	of
223	0	1	the
224	1	1	cit
225	3	1	y
226	0	1	or
227	0	1	a
228	1	1	gar
229	3	1	den
230	0	1	all
231	0	1	in
232	0	1	bloom
233	0	1	the
234	0	1	church
235	0	1	the
236	0	1	school
237	0	1	the
238	1	1	club
239	3	1	house
240	0	1	the
241	1	1	mil
242	3	1	lion
243	0	1	lights
244	0	1	i
245	0	1	see
247	1	1	es
248	2	1	pe
249	2	1	cial
250	3	1	ly
251	0	1	the
252	1	1	peo
253	3	1	ple
272	0	1	thats
273	1	1	a
274	2	1	mer
275	2	1	i
276	3	1	ca
277	0	1	to
278	0	1	me
