#	Title	Honey Pie
#	Source Filename	Paul McCartney - Honey Pie.xml
0	4	4
4	4	4
8	4	4
12	4	4
16	4	4
20	4	4
24	4	4
28	4	4
32	4	4
36	4	4
40	4	4
44	4	4
48	2	2
50	2	2
52	2	2
54	2	2
56	2	2
58	2	2
60	2	2
62	2	2
64	2	2
66	2	2
68	2	2
70	2	2
72	2	2
74	2	2
76	2	2
78	2	2
80	2	2
82	2	2
84	2	2
86	2	2
88	2	2
90	2	2
92	2	2
94	2	2
96	2	2
98	2	2
100	2	2
102	2	2
104	2	2
106	2	2
108	2	2
110	2	2
112	2	2
114	2	2
116	2	2
118	2	2
120	2	2
122	2	2
124	2	2
126	2	2
128	2	2
130	2	2
132	2	2
134	2	2
136	2	2
138	2	2
140	2	2
142	2	2
144	2	2
146	2	2
148	2	2
150	2	2
152	2	2
154	2	2
156	2	2
