#	Title	I Kissed a Girl
#	Source Filename	Katy Perry - I Kissed a Girl.xml
0	4	4
4	4	4
8	4	4
12	4	4
16	4	4
20	4	4
24	4	4
28	4	4
32	4	4
36	4	4
40	4	4
44	4	4
48	4	4
52	4	4
56	4	4
60	4	4
64	4	4
68	4	4
72	4	4
76	4	4
80	4	4
84	4	4
88	4	4
92	4	4
96	4	4
100	4	4
104	4	4
108	4	4
112	4	4
116	4	4
120	4	4
124	4	4
128	2	4
130	2	4
132	2	4
134	2	4
136	2	4
138	2	4
140	2	4
142	2	4
144	2	4
146	2	4
148	2	4
150	2	4
152	2	4
154	2	4
156	2	4
158	2	4
160	2	4
162	2	4
164	2	4
166	2	4
168	2	4
170	2	4
172	2	4
174	2	4
176	2	4
178	2	4
180	2	4
182	2	4
184	2	4
186	2	4
188	2	4
190	2	4
192	2	4
194	2	4
196	2	4
198	2	4
200	2	4
202	2	4
204	2	4
206	2	4
208	2	4
210	2	4
