1	1	1	ba
2	3	1	by
4	0	1	im
5	0	1	so
6	1	1	in
7	3	1	to
8	0	1	you
12	0	1	youve
13	0	1	got
14	0	1	that
15	1	1	some
16	3	1	thing
17	0	1	what
18	0	1	can
19	0	1	i
20	0	1	do
22	1	1	ba
23	3	1	by
25	0	1	you
26	0	1	spin
27	0	1	me
28	1	1	a
29	3	1	round
32	0	1	the
33	0	1	earth
34	0	1	is
35	1	1	mov
36	3	1	ing
37	0	1	but
38	0	1	i
39	0	1	cant
40	0	1	feel
41	0	1	the
42	0	1	ground
44	1	1	ev
45	3	1	ry
47	0	1	time
49	0	1	you
51	0	1	look
52	0	1	at
54	0	1	me
58	0	1	my
59	0	1	heart
60	0	1	is
61	1	1	jump
62	3	1	ing
63	0	1	its
64	1	1	eas
65	3	1	y
66	0	1	to
67	0	1	see
69	1	1	sov
70	3	1	in
72	0	1	you
74	0	1	means
75	0	1	so
76	0	1	much
78	0	1	more
82	0	1	more
83	0	1	than
84	1	1	an
85	2	1	y
86	3	1	thing
87	0	1	i
88	1	1	ev
89	3	1	er
90	0	1	felt
91	1	1	be
92	3	1	fore
95	0	1	you
96	0	1	drive
97	0	1	me
98	1	1	cra
99	3	1	zy
101	0	1	i
102	0	1	just
103	0	1	cant
105	0	1	sleep
107	0	1	im
108	0	1	so
109	1	1	ex
110	2	1	cit
111	3	1	ed
112	0	1	im
113	0	1	in
114	0	1	too
116	0	1	deep
118	0	1	you
119	0	1	drive
120	0	1	me
121	1	1	cra
122	3	1	zy
124	0	1	but
125	0	1	it
126	0	1	feels
127	0	1	al
129	0	1	right
133	1	1	ba
134	3	1	by
135	1	1	think
136	3	1	in
137	0	1	of
138	0	1	you
139	0	1	keeps
140	0	1	me
141	0	1	up
142	0	1	all
144	0	1	night
146	0	2	teel
147	0	2	me
149	0	2	youre
150	0	2	so
151	1	2	in
152	3	2	to
153	0	2	me
157	0	2	that
158	0	2	im
159	0	2	the
160	1	2	on
161	3	2	ly
162	0	2	one
163	0	2	you
164	0	2	will
165	0	2	see
167	0	2	tell
168	0	2	me
170	0	2	im
171	0	2	not
172	0	2	in
173	0	2	the
174	0	2	blue
177	0	2	that
178	0	2	im
179	0	2	not
180	1	2	wast
181	3	2	ing
182	0	2	my
184	1	2	feel
185	3	2	ings
186	0	2	on
187	0	2	you
286	0	1	up
287	0	1	all
289	0	1	night
291	1	1	cra
292	3	1	zy
294	0	1	i
295	0	1	just
296	0	1	cant
298	0	1	sleep
300	0	1	im
301	0	1	so
302	1	1	ex
303	2	1	cit
304	3	1	ed
305	0	1	im
306	0	1	in
307	0	1	too
309	0	1	deep
313	1	1	cra
314	3	1	zy
316	0	1	but
317	0	1	it
318	0	1	feels
319	1	1	al
321	3	1	right
325	1	1	ev
326	3	1	ry
327	0	1	day
328	0	1	and
329	1	1	ev
331	3	1	ry
332	0	1	night
334	0	1	you
335	0	1	drive
336	0	1	me
337	1	1	cra
338	3	1	zy
344	0	1	im
345	0	1	so
346	1	1	ex
347	2	1	cit
348	3	1	ed
349	0	1	im
350	0	1	in
351	0	1	too
353	0	1	deep
355	0	1	oh
358	1	1	cra
359	3	1	zy
361	0	1	but
362	0	1	it
363	0	1	feels
364	0	1	al
366	0	1	right
370	1	1	ba
371	3	1	by
372	1	1	think
373	3	1	in
374	0	1	of
375	0	1	you
376	0	1	keeps
377	0	1	me
378	0	1	up
379	0	1	all
381	0	1	night
383	0	1	you
384	0	1	drive
385	0	1	me
386	0	2	teel
387	0	2	me
389	0	2	youre
390	0	2	so
391	1	2	in
392	3	2	to
393	0	2	me
397	0	2	that
398	0	2	im
399	0	2	the
400	1	2	on
401	3	2	ly
402	0	2	one
403	0	2	you
404	0	2	will
405	0	2	see
407	0	2	tell
408	0	2	me
410	0	2	im
411	0	2	not
412	0	2	in
413	0	2	the
414	0	2	blue
417	0	2	that
418	0	2	im
419	0	2	not
420	1	2	wast
421	3	2	ing
422	0	2	my
424	1	2	feel
425	3	2	ings
426	0	2	on
427	0	2	you
623	0	1	up
624	0	1	all
626	0	1	night
628	1	1	ba
629	3	1	by
630	1	1	think
631	3	1	in
632	0	1	of
633	0	1	you
634	0	1	keeps
635	0	1	me
636	0	1	up
637	0	1	all
639	0	1	night
