1	0	1	im
2	0	1	just
3	0	1	mad
4	1	1	a
5	3	1	bout
6	1	1	saf
7	3	1	fron
8	1	1	a
9	2	1	saf
10	3	1	frons
11	0	1	mad
12	1	1	a
13	3	1	bout
14	0	1	me
16	0	1	a
17	0	1	im
18	0	1	a
19	0	1	just
20	0	1	mad
21	1	1	a
22	3	1	bout
23	1	1	saf
24	3	1	fron
25	0	1	shes
26	0	1	just
27	0	1	mad
28	1	1	a
29	3	1	bout
30	0	1	me
31	0	1	they
32	0	1	call
33	0	1	me
34	1	1	mel
35	3	1	low
36	1	1	yell
37	3	1	ow
38	0	1	the
39	0	1	call
40	0	1	me
41	1	1	mel
42	3	1	low
43	1	1	yel
44	3	1	low
45	0	1	they
46	0	1	call
47	0	1	me
48	1	1	mel
49	3	1	low
50	1	1	yel
51	3	1	low
52	0	1	they
53	0	1	call
54	0	1	me
55	1	1	mel
56	3	1	low
57	1	1	yel
58	3	1	low
117	0	1	hes
118	0	1	so
119	1	1	mel
120	3	1	low
121	0	1	hes
122	0	1	so
123	1	1	mel
124	3	1	low
125	1	1	e
126	2	1	lec
127	2	1	a
128	2	1	tri
129	3	1	cal
130	1	1	ba
131	2	1	na
132	3	1	na
133	0	1	is
134	1	1	gon
135	3	1	na
136	0	1	be
137	0	1	a
138	1	1	sud
140	3	1	den
141	0	1	craze
143	1	1	e
145	2	1	lec
146	2	1	tri
147	3	1	cal
148	1	1	ba
149	2	1	na
150	3	1	na
151	0	1	is
152	0	1	bound
153	0	1	to
154	0	1	be
155	0	1	the
156	1	1	ver
157	3	1	y
158	0	1	next
159	0	1	phrase
160	0	1	they
161	0	1	call
162	0	1	me
163	1	1	mel
164	3	1	low
165	1	1	yel
166	3	1	low
167	0	1	the
168	0	1	call
169	0	1	me
170	1	1	mel
171	3	1	low
172	1	1	yel
173	3	1	low
174	0	1	they
175	0	1	call
176	0	1	me
177	1	1	mel
178	3	1	low
179	1	1	yel
180	3	1	low
181	0	1	yeah
182	1	1	yel
183	3	1	low
184	0	1	they
185	0	1	call
186	0	1	me
187	1	1	mel
188	3	1	low
189	1	1	yel
190	3	1	low
