#	Title	If I Had My Way
#	Source Filename	James Kendis, Lou Klein - If I Had My Way.xml
0	3	4
3	3	4
6	3	4
9	3	4
12	3	4
15	3	4
18	3	4
21	3	4
24	3	4
27	3	4
30	3	4
33	3	4
36	3	4
39	3	4
42	3	4
45	3	4
48	3	4
51	3	4
54	3	4
57	3	4
60	3	4
63	3	4
66	3	4
69	3	4
72	3	4
75	3	4
78	3	4
81	3	4
84	3	4
87	3	4
90	3	4
93	3	4
96	2	2
98	2	2
100	2	2
102	2	2
104	2	2
106	2	2
108	2	2
110	2	2
112	2	2
114	2	2
116	2	2
118	2	2
120	2	2
122	2	2
124	2	2
126	2	2
128	2	2
130	2	2
132	2	2
134	2	2
136	2	2
138	2	2
140	2	2
142	2	2
144	2	2
146	2	2
148	2	2
150	2	2
152	2	2
154	2	2
156	2	2
158	2	2
160	2	2
