1	1	1	on
2	3	1	ly
3	0	1	a
4	0	1	rose
7	0	1	i
8	0	1	give
11	0	1	you
14	1	1	on
15	3	1	ly
16	0	1	a
17	0	1	song
20	1	1	dy
21	3	1	ing
22	1	1	a
23	3	1	way
25	1	1	on
26	3	1	ly
27	0	1	a
28	0	1	smile
31	0	1	to
32	0	1	keep
33	0	1	in
34	1	1	mem
35	2	1	o
36	3	1	ry
39	1	1	un
40	3	1	til
41	0	1	we
42	0	1	meet
45	1	1	an
46	2	1	oth
47	3	1	er
48	0	1	day
50	1	1	on
51	3	1	ly
52	0	1	a
53	0	1	rose
56	0	1	to
57	1	1	whis
60	3	1	per
63	1	1	blush
64	3	1	ing
65	0	1	as
66	1	1	ro
69	3	1	ses
70	0	1	do
72	0	1	ill
73	0	1	bring
74	1	1	a
75	3	1	long
76	0	1	a
77	0	1	smile
78	0	1	or
79	0	1	a
80	0	1	song
81	0	1	for
82	1	1	an
83	2	1	y
84	3	1	one
87	1	1	on
88	3	1	ly
89	0	1	a
90	0	1	rose
93	0	1	for
94	0	1	you
