15	1	1	1
16	3	1	er
18	0	1	for
19	0	1	sale
20	0	1	or
21	0	1	rent
23	0	1	rooms
25	0	1	to
26	0	1	let
28	1	1	fif
29	3	1	ty
30	0	1	cents
32	0	1	no
33	0	1	phone
35	0	1	no
36	0	1	pool
37	0	1	no
38	0	1	pets
40	0	1	i
41	0	1	aint
42	0	1	got
43	0	1	no
44	1	1	ci
45	2	1	ga
46	3	1	rettes
48	0	1	ah
49	0	1	but
50	0	1	two
51	0	1	hours
53	0	1	of
54	1	1	push
55	3	1	in
56	0	1	broom
58	0	1	buys
59	0	1	an
60	0	1	eight
62	0	1	by
63	0	1	twelve
65	1	1	four
66	3	1	bit
67	0	1	room
69	0	1	im
70	0	1	a
71	0	1	man
72	0	1	of
73	0	1	means
74	0	1	by
75	0	1	no
76	0	1	means
77	0	1	king
79	0	1	of
80	0	1	the
81	0	1	road
82	0	2	2
83	0	2	box
85	0	2	car
86	1	2	mid
87	3	2	night
88	0	2	train
90	1	2	des
92	2	2	tin
93	2	2	a
94	3	2	tion
95	1	2	ban
96	3	2	gor
97	0	2	maine
99	0	2	old
100	0	2	worn
102	0	2	out
103	0	2	suit
104	0	2	and
105	0	2	shoes
107	0	2	i
108	0	2	dont
109	0	2	pay
110	0	2	no
111	1	2	un
112	3	2	ion
113	0	2	dues
115	0	2	i
116	0	2	smoke
117	0	2	old
118	0	2	sto
120	0	2	gies
121	0	2	i
122	0	2	have
123	0	2	found
127	0	2	short
129	0	2	but
130	0	2	not
131	0	2	too
132	0	2	big
133	1	2	a
134	3	2	round
136	0	2	im
137	0	2	a
148	0	1	road
149	0	1	2
150	0	1	know
151	0	1	road
152	1	1	e
153	2	1	ve
154	3	1	ry
155	1	1	en
156	2	1	gi
157	3	1	neer
158	0	1	on
159	1	1	e
160	2	1	ve
161	3	1	ry
162	0	1	train
164	0	1	all
165	0	1	of
166	0	1	the
167	1	1	chil
168	3	1	dren
169	0	1	and
170	0	1	all
171	0	1	of
172	0	1	their
173	0	1	names
175	0	1	and
176	1	1	e
177	2	1	ve
178	3	1	ry
179	1	1	hand
180	3	1	out
181	0	1	in
182	1	1	e
183	2	1	ve
184	3	1	ry
185	0	1	town
187	0	1	and
188	1	1	ev
189	3	1	ry
190	0	1	lock
191	0	1	that
192	0	1	aint
193	0	1	locked
194	0	1	when
195	0	1	no
196	0	1	ones
197	1	1	a
198	3	1	round
199	0	1	3
200	0	1	sing
